RestaurantID,RestaurantName,CountryCode,City,Address,Locality,LocalityVerbose,Longitude,Latitude,Cuisines,AverageCostfortwo,Currency,HasTablebooking,HasOnlinedelivery,Isdeliveringnow,Switchtoordermenu,Pricerange,Aggregaterating,Ratingcolor,Ratingtext,Votes,RestaurantNameLength,AddressLength 
300490,66,1,50,4312,222,228,77.0376911,28.468336,895,1000,4,1,0,0,1,3,3.0,2,0,7,39,75
300488,4285,1,50,4312,222,228,77.037781,28.4684343,722,1800,4,1,0,0,1,3,3.5,5,2,37,40,75
18306521,787,1,50,4311,220,226,77.0918351,28.5092246,531,2200,4,1,0,0,1,4,3.5,5,2,32,35,67
309090,4284,1,50,4310,223,229,77.0684986,28.3349418,1357,1300,4,1,0,0,1,3,3.4,2,0,19,40,76
18441709,2110,1,50,4316,226,232,77.080367,28.460925,557,2700,4,0,0,0,1,4,3.2,2,0,6,46,69
18441707,1757,1,50,4316,226,232,77.080367,28.460925,557,2500,4,0,0,0,1,4,0.0,4,3,3,39,69
304832,2021,1,50,7947,229,235,77.0835375,28.46836827,351,1700,4,0,0,0,1,3,3.9,5,2,231,20,61
311297,3503,1,50,4943,229,235,77.0832475,28.4683741,1142,800,4,1,1,0,1,2,3.7,5,2,364,11,74
303858,6752,1,50,1009,229,235,77.0830226,28.4683973,897,1700,4,1,0,0,1,3,3.7,5,2,127,13,49
302288,6990,1,50,7950,229,235,77.08390966,28.46844136,1528,1000,4,0,1,0,1,3,3.5,5,2,351,7,59
18233573,789,1,50,352,229,235,77.0834723,28.4681716,607,1500,4,1,1,0,1,3,4.0,1,5,162,11,66
309015,1003,1,50,7934,229,235,77.0831126,28.4682267,727,1300,4,1,0,0,1,3,4.2,1,5,248,6,52
18382344,1801,1,50,1644,229,235,77.0837421,28.4681975,1197,1500,4,1,1,0,1,3,4.2,1,5,144,12,49
18254537,4615,1,50,1645,229,235,77.083048,28.468314,669,1600,4,1,0,0,1,3,4.1,1,5,214,28,65
4358,1120,1,50,4324,236,242,77.0600891,28.4684326,1406,3500,4,1,0,0,1,4,3.9,5,2,181,21,38
2443,7274,1,50,4325,236,242,77.0599093,28.4684152,1698,5000,4,1,0,0,1,4,3.7,5,2,131,23,52
270,3157,1,50,5889,237,243,77.0928243,28.4937229,1520,700,4,0,1,0,1,2,2.8,2,0,191,8,68
309252,2298,1,50,196,238,244,77.0882416,28.4947571,83,1000,4,1,1,0,1,3,3.3,2,0,793,9,50
18303709,1035,1,50,5437,238,244,77.0887329,28.4946295,120,1500,4,1,0,0,1,3,4.6,0,1,563,11,77
18409224,4911,1,50,7677,238,244,77.0886429,28.4950691,1616,1200,4,0,0,0,1,3,4.6,0,1,177,7,48
18277179,7357,1,50,4331,238,244,77.0885987,28.4950762,536,1800,4,0,0,0,1,3,4.5,0,1,407,11,34
308570,292,1,50,7790,238,244,77.0889781,28.4955391,446,1200,4,1,1,0,1,3,3.7,5,2,647,10,57
308263,485,1,50,5825,238,244,77.088508,28.494832,344,600,4,0,1,0,1,2,3.7,5,2,503,11,70
306133,1256,1,50,273,238,244,77.0886879,28.4952975,1631,2500,4,1,1,0,1,4,3.7,5,2,980,24,38
306142,1326,1,50,5863,238,244,77.0888677,28.4952251,1792,200,4,0,1,0,1,1,3.7,5,2,544,10,39
308609,1458,1,50,5864,238,244,77.0888677,28.4953148,986,400,4,0,1,0,1,1,3.6,5,2,455,12,69
18383453,1669,1,50,4331,238,244,77.0888677,28.495763,1355,1250,4,1,0,0,1,3,3.9,5,2,230,6,34
305478,2137,1,50,5855,238,244,77.0887329,28.4951674,307,600,4,0,1,0,1,2,3.8,5,2,701,14,49
308357,2935,1,50,200,238,244,77.0883732,28.4947742,1744,1800,4,1,0,0,1,3,3.6,5,2,313,10,50
306128,3162,1,50,4331,238,244,77.088598,28.4951096,1031,1500,4,1,0,0,1,3,3.6,5,2,625,8,34
308020,3589,1,50,5859,238,244,77.0886879,28.4952079,765,350,4,0,1,0,1,1,3.9,5,2,425,12,55
309883,4612,1,50,7680,238,244,77.088598,28.4951096,1306,1100,4,0,0,0,1,3,3.6,5,2,734,18,55
306132,4660,1,50,3022,238,244,77.0886879,28.4952079,228,1700,4,1,1,0,1,3,3.8,5,2,706,12,76
306956,4672,1,50,7662,238,244,77.0878786,28.4945922,1205,2000,4,1,0,0,1,4,3.9,5,2,1490,12,55
305862,4941,1,50,5882,238,244,77.0886429,28.4950691,972,600,4,0,1,0,1,2,3.9,5,2,870,8,54
307309,5167,1,50,1649,238,244,77.0883732,28.4953121,684,2000,4,1,1,0,1,4,3.8,5,2,1065,6,45
306131,5292,1,50,5862,238,244,77.0886879,28.4952079,394,700,4,0,1,0,1,2,3.6,5,2,365,9,54
306127,5416,1,50,310,238,244,77.0886879,28.4953871,538,1400,4,1,1,0,1,3,3.5,5,2,384,21,50
313149,5899,1,50,4331,238,244,77.0889127,28.4950054,1601,1400,4,0,0,0,1,3,3.9,5,2,622,7,34
306001,6073,1,50,5349,238,244,77.0891982,28.4956457,331,700,4,0,0,0,1,2,3.9,5,2,560,9,48
308016,6169,1,50,1158,238,244,77.0883282,28.4948147,1201,2300,4,0,0,0,1,4,3.8,5,2,1046,15,43
18336509,6231,1,50,4331,238,244,77.0883113,28.4942639,1218,550,4,0,1,0,1,2,3.8,5,2,176,9,34
18336176,6747,1,50,5353,238,244,77.0887778,28.4949476,684,1700,4,1,0,0,1,3,3.7,5,2,173,16,37
18383472,6877,1,50,5349,238,244,77.0886879,28.4947597,181,600,4,0,1,0,1,2,3.8,5,2,227,9,48
18292448,7257,1,50,1075,238,244,77.0875189,28.4949162,310,400,4,0,1,0,1,1,3.9,5,2,296,7,73
306134,6858,1,50,4331,238,244,77.0890476,28.4962285,1063,2000,4,1,0,0,1,4,2.4,3,4,2412,16,34
306946,1108,1,50,7645,238,244,77.0886879,28.4952079,635,2000,4,0,0,0,1,4,4.0,1,5,1840,18,57
18289242,1823,1,50,4331,238,244,77.088508,28.4939356,627,1500,4,1,1,0,1,3,4.3,1,5,716,16,34
18277030,1956,1,50,3969,238,244,77.08856095,28.49427139,346,800,4,1,1,0,1,2,4.0,1,5,199,35,57
306153,2007,1,50,1010,238,244,77.0886879,28.4953871,1306,2000,4,1,1,0,1,4,4.0,1,5,1658,18,45
308022,2289,1,50,2758,238,244,77.0886879,28.4952079,1272,2200,4,0,0,0,1,4,4.3,1,5,4385,10,53
305905,2847,1,50,8767,238,244,77.088508,28.4949217,1207,2500,4,1,0,0,1,4,4.1,1,5,1949,14,61
18245277,3144,1,50,8761,238,244,77.0882383,28.494089,1626,900,4,1,1,0,1,2,4.0,1,5,219,10,56
305670,3911,1,50,2587,238,244,77.088598,28.4951096,1514,1500,4,1,0,0,1,3,4.0,1,5,1595,14,53
305815,4439,1,50,4331,238,244,77.0888677,28.4954941,1642,1200,4,1,1,0,1,3,4.0,1,5,1730,7,34
18208920,5126,1,50,8690,238,244,77.0880651,28.4944224,72,1750,4,1,0,0,1,3,4.1,1,5,353,5,56
306046,5933,1,50,1726,238,244,77.088508,28.494832,1612,1300,4,0,0,0,1,3,4.0,1,5,2843,20,51
18381226,6625,1,50,8759,238,244,77.0884689,28.4940704,1402,1500,4,1,0,0,1,3,4.0,1,5,209,14,68
4992,3542,1,50,6461,245,251,77.0933407,28.4877882,1401,1200,4,1,0,0,1,3,3.1,2,0,185,12,61
300749,1317,1,50,5453,245,251,77.0921049,28.4897992,487,400,4,0,1,0,1,1,3.8,5,2,393,7,94
278,4599,1,50,7084,245,251,77.0875639,28.4942482,497,1500,4,0,0,0,1,3,3.8,5,2,333,5,58
225,2090,1,50,8752,245,251,77.0890476,28.4945253,1626,700,4,0,0,0,1,2,2.4,3,4,125,14,63
18337929,3126,1,50,8751,245,251,77.0884181,28.4940166,804,1800,4,1,1,0,1,3,4.2,1,5,205,19,71
5960,2229,1,50,7110,247,253,77.0822133,28.4671541,895,1700,4,1,0,0,1,3,3.4,2,0,294,26,48
1664,3616,1,50,7408,247,253,77.0817637,28.4672902,1348,700,4,0,1,0,1,2,3.3,2,0,129,7,52
157,6099,1,50,7413,247,253,77.0814039,28.4676142,58,500,4,0,0,0,1,2,2.5,2,0,125,6,56
18235155,1022,1,50,7404,247,253,77.0823032,28.4672524,310,300,4,0,1,0,1,1,3.8,5,2,74,12,41
310211,1313,1,50,7406,247,253,77.0821234,28.4670558,1749,350,4,0,1,0,1,1,3.7,5,2,217,11,59
3346,1437,1,50,7410,247,253,77.0817637,28.4673798,1514,700,4,1,1,0,1,2,3.8,5,2,239,10,55
310854,1942,1,50,7401,247,253,77.0823032,28.4674317,1764,350,4,0,1,0,1,1,3.8,5,2,317,9,52
18247015,2059,1,50,1041,247,253,77.0818119,28.4674661,497,650,4,0,1,0,1,2,3.9,5,2,136,12,55
309387,3144,1,50,7398,247,253,77.0821234,28.467504,1626,900,4,1,1,0,1,2,3.6,5,2,426,10,42
7418,3633,1,50,1251,247,253,77.0824381,28.4671309,191,400,4,0,1,0,1,1,3.8,5,2,196,7,38
1455,3719,1,50,7400,247,253,77.081314,28.4670676,1288,800,4,0,1,0,1,2,3.5,5,2,173,11,52
18241867,3739,1,50,215,247,253,77.0812241,28.4675073,435,700,4,0,0,0,1,2,3.5,5,2,52,28,60
308889,6450,1,50,7405,247,253,77.0819435,28.4671282,719,500,4,0,1,0,1,2,3.5,5,2,189,18,59
4620,6106,1,50,7416,247,253,77.0812241,28.4671487,201,800,4,0,0,0,1,2,2.4,3,4,88,25,46
18322666,1789,1,50,7409,247,253,77.0819435,28.4674868,238,400,4,0,1,0,1,1,4.3,1,5,154,13,44
311718,2459,1,50,7399,247,253,77.0823032,28.4674317,497,800,4,1,1,0,1,2,4.0,1,5,169,15,59
18255106,7071,1,50,220,247,253,77.0812241,28.4675073,915,2500,4,0,0,0,1,4,4.1,1,5,230,22,39
4876,664,1,50,6066,249,255,77.09313545,28.47582155,331,650,4,0,1,0,1,2,3.2,2,0,18,7,55
631,1092,1,50,8783,249,255,77.09359512,28.47548941,331,450,4,0,0,0,1,1,2.6,2,0,27,15,55
226,2090,1,50,4848,249,255,77.09308315,28.47577587,1626,700,4,0,0,0,1,2,2.8,2,0,30,14,58
8805,3162,1,50,2768,249,255,77.09323503,28.47573225,1031,1500,4,0,0,0,1,3,3.0,2,0,49,8,61
3540,4070,1,50,1872,249,255,77.09302582,28.47586163,837,500,4,0,0,0,1,2,2.6,2,0,30,10,67
311579,4825,1,50,2395,249,255,77.09312875,28.47574493,1306,500,4,0,0,0,1,2,3.3,2,0,27,14,61
303709,4956,1,50,5356,249,255,77.09333964,28.47626303,1102,800,4,0,1,0,1,2,2.8,2,0,29,18,49
18391156,5832,1,50,4827,249,255,77.09336612,28.47581065,191,300,4,0,0,0,1,1,3.3,2,0,13,13,48
301319,5958,1,50,6066,249,255,77.093094,28.4759094,188,350,4,0,0,0,1,1,3.3,2,0,20,17,55
158,6099,1,50,4848,249,255,77.09308684,28.47568922,58,500,4,0,0,0,1,2,3.1,2,0,46,6,58
1360,7197,1,50,4848,249,255,77.09311534,28.4756627,251,600,4,0,1,0,1,2,2.5,2,0,69,14,58
310737,68,1,50,1371,249,255,77.09335439,28.4761926,1412,2000,4,1,1,0,1,4,3.9,5,2,490,17,65
4762,7224,1,50,2395,249,255,77.09319044,28.47567184,588,800,4,0,1,0,1,2,3.5,5,2,112,16,61
311736,674,1,50,5356,249,255,77.0930171,28.4757632,982,300,4,0,0,0,1,1,0.0,4,3,3,14,49
311116,3305,1,50,6178,249,255,77.09351432,28.47650794,55,500,4,0,1,0,1,2,2.2,3,4,73,3,62
3483,1036,1,50,4478,250,256,77.1002873,28.4778552,330,800,4,0,0,0,1,2,3.4,2,0,65,20,20
18308025,2119,1,50,3727,250,256,77.0993882,28.4693415,237,150,4,0,0,0,1,1,3.1,2,0,9,16,45
307272,2154,1,50,5524,250,256,77.0935886,28.4726847,1348,800,4,0,1,0,1,2,3.2,2,0,184,12,29
18025115,2504,1,50,4436,250,256,77.0997478,28.4660588,177,200,4,0,0,0,1,1,2.9,2,0,4,8,53
18454285,2594,1,50,3327,250,256,77.0922847,28.4733215,542,250,4,0,0,0,1,1,3.0,2,0,4,13,48
1687,3292,1,50,3326,250,256,77.0923747,28.4733301,1514,600,4,0,0,0,1,2,2.9,2,0,5,8,50
308605,3372,1,50,3393,250,256,77.07935278,28.46121389,1142,750,4,0,0,0,1,2,3.4,2,0,84,6,29
18422652,3962,1,50,3515,250,256,77.0992983,28.4661053,1275,550,4,0,0,0,1,2,3.2,2,0,10,15,39
18131568,4045,1,50,4478,250,256,77.0984902,28.471636,1514,650,4,0,0,0,1,2,3.2,2,0,15,12,20
18034048,4562,1,50,4478,250,256,77.0993882,28.4693415,549,650,4,0,0,0,1,2,3.1,2,0,12,15,20
18138457,5387,1,50,6963,250,256,77.092856,28.481301,1532,700,4,0,0,0,1,2,2.9,2,0,35,9,72
313272,5512,1,50,1169,250,256,77.0948286,28.48187686,251,200,4,0,0,0,1,1,2.9,2,0,4,20,71
9778,6099,1,50,4362,250,256,77.0997478,28.4657898,58,500,4,0,1,0,1,2,2.8,2,0,54,6,54
312523,6776,1,50,4191,250,256,77.0983092,28.4679828,177,500,4,0,0,0,1,2,3.1,2,0,10,22,29
18424575,7250,1,50,4478,250,256,77.074163,28.477689,672,600,4,0,1,0,1,2,3.1,2,0,7,15,20
18204463,7012,1,50,5524,250,256,77.0923421,28.4803156,700,500,4,0,1,0,1,2,4.6,0,1,395,6,29
307627,473,1,50,757,250,256,77.1003687,28.4778418,591,1500,4,0,1,0,1,3,3.9,5,2,360,10,35
301302,732,1,50,3894,250,256,77.0922847,28.4733215,186,200,4,0,1,0,1,1,3.8,5,2,326,13,41
312995,837,1,50,5494,250,256,77.1002873,28.4780345,249,700,4,0,1,0,1,2,3.9,5,2,403,15,42
308577,1273,1,50,4478,250,256,77.0997478,28.4660588,54,1000,4,0,1,0,1,3,3.8,5,2,447,12,20
313376,4941,1,50,4478,250,256,77.1002873,28.4778552,972,600,4,0,1,0,1,2,3.5,5,2,56,8,20
312536,5276,1,50,4478,250,256,77.0957016,28.4694359,972,700,4,0,1,0,1,2,3.6,5,2,38,7,20
310385,6160,1,50,757,250,256,77.1003772,28.4778638,1126,1300,4,0,1,0,1,3,3.8,5,2,124,10,35
18464003,2179,1,50,7064,250,256,77.10031841,28.47773187,828,250,4,0,1,0,1,1,0.0,4,3,1,10,33
18349915,2907,1,50,2091,250,256,77.09313076,28.47580623,487,400,4,0,0,0,1,1,0.0,4,3,3,11,46
18299228,5946,1,50,4793,250,256,77.1,28.47,497,400,4,0,0,0,1,1,0.0,4,3,2,17,28
18034074,7348,1,50,8516,250,256,77.0988037,28.4661923,841,200,4,0,0,0,1,1,0.0,4,3,1,10,47
311080,354,1,50,6385,251,257,77.0860801,28.4827659,1355,500,4,0,1,0,1,2,3.8,5,2,299,16,29
18462603,458,1,50,6709,251,257,77.0860056,28.4828445,1756,400,4,0,0,0,1,1,0.0,4,3,0,20,46
18481295,1444,1,50,6388,251,257,0.0,0.0,1306,300,4,0,0,0,1,1,0.0,4,3,0,11,37
18472765,1750,1,50,5700,251,257,77.08986362,28.48211622,1334,600,4,0,0,0,1,2,0.0,4,3,0,12,28
18499452,2652,1,50,4479,251,257,0.0,0.0,951,200,4,0,0,0,1,1,0.0,4,3,0,9,20
18500652,3942,1,50,3230,251,257,0.0,0.0,1306,400,4,0,0,0,1,1,0.0,4,3,0,15,45
18361580,4805,1,50,5837,251,257,77.0826144,28.4840963,1749,200,4,0,0,0,1,1,0.0,4,3,0,8,28
18417487,5003,1,50,6832,251,257,77.0843715,28.490311,549,200,4,0,0,0,1,1,0.0,4,3,1,24,54
18462605,5669,1,50,5866,251,257,77.0860801,28.4823177,1275,300,4,0,0,0,1,1,0.0,4,3,0,20,29
18462609,7057,1,50,6158,251,257,77.082573,28.4904966,867,600,4,0,0,0,1,2,0.0,4,3,0,15,25
3565,81,1,50,7924,252,258,77.0942076,28.4899921,1348,350,4,0,1,0,1,1,2.5,2,0,16,28,34
18367364,336,1,50,7280,252,258,77.1034343,28.486136,1699,400,4,0,0,0,1,1,3.2,2,0,13,7,68
1028,409,1,50,8701,252,258,77.0936335,28.4912907,1329,400,4,0,1,0,1,1,3.0,2,0,160,10,31
308673,632,1,50,8722,252,258,77.0935436,28.4934335,1265,200,4,0,0,0,1,1,2.6,2,0,36,23,28
18383473,832,1,50,8732,252,258,77.0957016,28.4948958,1275,700,4,0,1,0,1,2,3.2,2,0,17,11,29
18444416,972,1,50,2726,252,258,77.09530905,28.48826511,887,350,4,0,0,0,1,1,3.3,2,0,11,17,30
18161609,1092,1,50,4330,252,258,77.09327124,28.49457813,331,450,4,0,0,0,1,1,3.1,2,0,9,15,43
611,1092,1,50,5663,252,258,77.09158514,28.49034965,331,450,4,0,0,0,1,1,3.2,2,0,26,15,47
18322677,1111,1,50,7709,252,258,77.0998522,28.4947415,485,400,4,0,1,0,1,1,3.2,2,0,21,18,92
18204847,1209,1,50,7277,252,258,77.1038389,28.4874747,177,600,4,0,1,1,1,2,3.3,2,0,25,9,37
308044,1225,1,50,7278,252,258,77.1047829,28.4874309,191,200,4,0,1,0,1,1,2.8,2,0,18,14,76
18294819,1228,1,50,8700,252,258,77.0939033,28.4902409,186,600,4,0,1,1,1,2,2.9,2,0,7,10,28
309697,1228,1,50,7276,252,258,77.1038389,28.487654,186,600,4,0,1,0,1,2,3.0,2,0,35,10,30
18444353,1248,1,50,8713,252,258,77.094263,28.4923373,177,300,4,0,1,0,1,1,3.4,2,0,18,12,31
304185,1381,1,50,4480,252,258,77.10263249,28.48750366,1329,700,4,0,0,0,1,2,3.0,2,0,14,14,20
18383489,1451,1,50,1030,252,258,77.0939932,28.4931181,1722,300,4,0,0,0,1,1,3.2,2,0,15,15,65
312022,1791,1,50,4480,252,258,77.0922847,28.4911611,177,550,4,0,1,0,1,2,3.4,2,0,18,13,20
18425765,1855,1,50,8729,252,258,77.0930322,28.4906544,1306,550,4,0,1,0,1,2,3.4,2,0,29,10,34
2827,1911,1,50,8715,252,258,77.0951644,28.4897671,1329,450,4,0,0,0,1,1,2.7,2,0,22,12,29
18223957,2435,1,50,6588,252,258,77.0937234,28.4938093,1749,300,4,0,0,0,1,1,3.3,2,0,14,44,38
18492107,2445,1,50,8704,252,258,0.0,0.0,549,300,4,0,0,0,1,1,3.4,2,0,19,14,67
300074,2650,1,50,6631,252,258,77.0934537,28.4935145,1749,150,4,0,1,0,1,1,3.1,2,0,83,19,55
305096,2688,1,50,753,252,258,77.0936335,28.49147,1554,400,4,0,1,1,1,1,2.5,2,0,20,17,36
18336206,2789,1,50,4542,252,258,77.093679,28.4917895,1306,400,4,0,1,0,1,1,2.5,2,0,19,14,72
303094,3091,1,50,8703,252,258,77.0949823,28.4933028,1723,400,4,0,1,0,1,1,3.4,2,0,359,6,28
306858,3120,1,50,8709,252,258,77.0934537,28.4911838,1329,600,4,0,1,0,1,2,2.6,2,0,51,16,55
312562,3240,1,50,7208,252,258,77.09503077,28.49332817,1329,400,4,0,1,0,1,1,3.1,2,0,53,19,36
307935,3612,1,50,8702,252,258,77.092692,28.4907443,841,350,4,0,1,0,1,1,3.1,2,0,71,11,27
302184,4086,1,50,8710,252,258,77.0952332,28.4949836,1306,300,4,0,0,0,1,1,3.1,2,0,33,19,56
1694,4571,1,50,8720,252,258,77.0947642,28.4899703,549,200,4,0,0,0,1,1,2.7,2,0,19,17,28
309541,4974,1,50,6750,252,258,77.0962564,28.4846488,1334,1000,4,1,0,0,1,3,3.4,2,0,132,6,67
18161587,5100,1,50,7908,252,258,77.1048728,28.4872602,1520,500,4,0,1,0,1,2,3.2,2,0,74,13,71
18258475,5263,1,50,7697,252,258,77.1046906,28.487522,1329,500,4,0,0,0,1,2,3.0,2,0,6,5,44
313209,5362,1,50,8728,252,258,77.0938134,28.4934594,865,200,4,0,1,0,1,1,3.2,2,0,42,12,28
302229,5763,1,50,8714,252,258,77.0941281,28.4921002,1765,100,4,0,1,0,1,1,3.1,2,0,29,29,37
18441196,5910,1,50,8508,252,258,77.0945327,28.4899428,1464,300,4,0,0,0,1,1,3.2,2,0,14,10,32
18398610,6156,1,50,8591,252,258,77.0935436,28.4911924,722,550,4,0,1,0,1,2,3.4,2,0,35,15,29
18237322,6272,1,50,8724,252,258,77.0935436,28.4931646,828,300,4,0,1,0,1,1,3.2,2,0,45,18,54
309696,6334,1,50,8707,252,258,77.0944877,28.4928519,1520,600,4,0,1,0,1,2,2.7,2,0,51,14,28
18357544,6741,1,50,6965,252,258,77.0994974,28.4942093,251,700,4,0,1,0,1,2,2.9,2,0,22,20,44
18431563,6778,1,50,1039,252,258,77.0934087,28.4936446,834,550,4,0,0,0,1,2,3.3,2,0,15,9,52
18337747,6873,1,50,8507,252,258,77.0948924,28.4932941,1329,350,4,0,1,0,1,1,3.0,2,0,12,17,34
18258477,6933,1,50,8726,252,258,77.0946676,28.4930484,878,500,4,0,1,0,1,2,3.2,2,0,38,15,27
18396189,6962,1,50,7195,252,258,77.0935436,28.4934335,834,400,4,0,0,0,1,1,3.2,2,0,15,4,41
6915,7045,1,50,2842,252,258,77.094263,28.4900962,1325,350,4,0,0,0,1,1,2.7,2,0,23,12,36
18233576,7252,1,50,8723,252,258,77.0940363,28.4931115,1514,600,4,0,1,0,1,2,3.3,2,0,23,17,28
18256890,7346,1,50,7281,252,258,77.093805,28.49330872,568,400,4,0,1,0,1,1,2.8,2,0,31,16,58
18384115,1291,1,50,7274,252,258,77.1039737,28.4872636,1214,500,4,0,1,0,1,2,4.9,0,1,223,11,29
18352208,574,1,50,8716,252,258,77.09623341,28.49025712,177,200,4,0,1,0,1,1,3.7,5,2,55,10,26
4171,1015,1,50,8719,252,258,77.094263,28.4923373,311,300,4,0,1,0,1,1,3.6,5,2,319,10,60
18238279,1541,1,50,8721,252,258,77.0939033,28.4902409,588,550,4,0,1,0,1,2,3.5,5,2,46,16,48
18286517,1768,1,50,8725,252,258,77.0924646,28.4896545,1329,400,4,0,1,0,1,1,3.9,5,2,54,14,26
575,1915,1,50,7275,252,258,77.103659,28.4878161,255,800,4,0,1,0,1,2,3.7,5,2,371,21,40
18280305,2379,1,50,8711,252,258,77.0943525,28.4922725,1329,300,4,0,0,0,1,1,3.6,5,2,26,6,43
18359286,2840,1,50,2436,252,258,77.094627,28.490666,1520,500,4,0,1,0,1,2,3.5,5,2,66,12,36
18450609,3142,1,50,5686,252,258,77.0935436,28.4934335,1699,250,4,0,1,0,1,1,3.5,5,2,28,10,60
18237324,4240,1,50,8727,252,258,77.0938134,28.4937283,1306,300,4,0,1,0,1,1,3.5,5,2,27,13,28
18461214,6408,1,50,758,252,258,77.09333796,28.49088743,1074,400,4,0,0,0,1,1,3.6,5,2,29,34,35
18294226,7147,1,50,4480,252,258,77.1036643,28.4879232,1306,500,4,0,1,0,1,2,3.8,5,2,45,6,20
18383513,7203,1,50,6338,252,258,77.1021761,28.4957118,1208,1000,4,1,0,0,1,3,3.5,5,2,19,16,57
18372311,7368,1,50,4480,252,258,77.094031,28.492698,721,500,4,0,1,0,1,2,3.5,5,2,52,5,20
4172,109,1,50,8718,252,258,77.0943256,28.492384,1559,400,4,0,1,0,1,1,2.0,3,4,60,5,28
310525,1487,1,50,8179,252,258,77.094263,28.4923373,1520,500,4,0,1,0,1,2,2.1,3,4,34,13,36
300054,2372,1,50,8078,252,258,77.0943529,28.4924355,177,350,4,0,1,0,1,1,2.2,3,4,136,12,36
301278,5094,1,50,8708,252,258,77.0937234,28.4914786,1306,500,4,0,0,0,1,2,2.2,3,4,43,13,29
18451182,1714,1,50,8733,252,258,77.09321138,28.489834,966,500,4,0,1,0,1,2,4.0,1,5,34,17,27
18384142,1789,1,50,4480,252,258,77.1049154,28.4871499,239,400,4,0,1,0,1,1,4.3,1,5,33,13,20
18241498,2324,1,50,4480,252,258,77.094173,28.4904461,970,300,4,0,0,0,1,1,4.0,1,5,162,9,20
18265384,7412,1,50,8592,252,258,77.08978873,28.49488428,1138,700,4,0,1,0,1,2,4.3,1,5,217,3,39
311494,1855,1,50,6787,253,259,77.087429,28.4681035,1306,550,4,0,1,1,1,2,3.1,2,0,195,10,60
7078,3409,1,50,6507,253,259,77.0715115,28.4739245,1142,1000,4,1,1,0,1,3,3.4,2,0,210,16,79
307185,5423,1,50,4481,253,259,77.0858383,28.4700182,248,500,4,0,1,0,1,2,3.4,2,0,165,14,20
18371404,596,1,50,4481,253,259,77.0813069,28.4666333,1098,1000,4,0,1,0,1,3,3.7,5,2,98,10,20
18281982,616,1,50,3907,253,259,77.0888382,28.4614757,1134,700,4,0,1,0,1,2,3.8,5,2,115,11,40
311725,785,1,50,4481,253,259,77.08591864,28.46970311,645,800,4,0,1,0,1,2,3.5,5,2,129,10,20
18365994,3444,1,50,3242,253,259,77.0872491,28.4626173,1518,600,4,0,1,0,1,2,3.9,5,2,164,10,61
18254524,3848,1,50,8176,253,259,77.0857654,28.4700505,167,800,4,0,1,0,1,2,3.8,5,2,86,12,39
18070480,4262,1,50,6752,253,259,77.08598737,28.46978122,722,1200,4,0,1,1,1,3,3.5,5,2,269,14,50
312261,4265,1,50,4626,253,259,77.0881933,28.461408,828,600,4,0,1,0,1,2,3.9,5,2,124,21,38
18433890,4394,1,50,6621,253,259,77.0887329,28.4614598,123,600,4,0,1,0,1,2,3.8,5,2,61,18,38
18138434,5438,1,50,4346,253,259,77.0880584,28.4616192,1065,500,4,0,1,0,1,2,3.9,5,2,90,18,39
303100,7222,1,50,4588,253,259,77.0879685,28.4617002,1514,750,4,0,1,0,1,2,3.6,5,2,213,13,39
18025125,7298,1,50,4481,253,259,77.0966008,28.4834181,960,750,4,0,1,0,1,2,3.6,5,2,461,14,20
18425140,1001,1,50,4481,253,259,77.08301514,28.46624793,297,850,4,0,1,0,1,2,4.2,1,5,93,12,20
18241497,1122,1,50,3622,253,259,77.0875226,28.4622589,370,750,4,0,1,0,1,2,4.4,1,5,161,15,40
18153541,1167,1,50,6676,253,259,77.0888677,28.4616072,387,1300,4,1,1,0,1,3,4.1,1,5,255,16,41
18339049,2416,1,50,4481,253,259,77.0859584,28.4699579,1514,600,4,0,1,0,1,2,4.0,1,5,88,11,20
18232093,2841,1,50,8579,253,259,77.0880135,28.46157,500,650,4,0,1,0,1,2,4.1,1,5,134,11,34
18361762,3337,1,50,8579,253,259,77.088706,28.46147,1514,650,4,0,1,0,1,2,4.1,1,5,152,6,34
18025098,4947,1,50,3665,253,259,77.087295,28.4623501,859,600,4,0,1,0,1,2,4.1,1,5,151,13,45
18337913,6328,1,50,4482,254,260,77.0957635,28.4486392,54,600,4,0,1,0,1,2,3.4,2,0,42,10,20
18138446,1022,1,50,8165,254,260,77.0978116,28.4495295,310,300,4,0,1,0,1,1,3.6,5,2,39,12,42
18383447,2117,1,50,4292,254,260,77.0951664,28.4477214,589,400,4,0,1,0,1,1,3.9,5,2,40,13,40
18381262,4662,1,50,4482,254,260,77.0957435,28.4486422,186,300,4,0,1,0,1,1,3.8,5,2,93,9,20
18349894,360,1,50,5994,257,263,77.0992983,28.447904,191,400,4,0,0,0,1,1,3.1,2,0,7,7,53
304552,3082,1,50,674,257,263,77.0990285,28.4481471,1126,1100,4,1,1,0,1,3,3.4,2,0,129,3,71
4618,6106,1,50,4485,257,263,77.0994781,28.4476522,201,800,4,0,0,0,1,2,2.9,2,0,107,25,47
307366,862,1,50,5234,257,263,77.0992084,28.4480747,331,550,4,0,0,0,1,2,3.6,5,2,59,8,69
18366026,1345,1,50,172,257,263,77.09939003,28.4478212,1510,800,4,1,0,0,1,2,3.8,5,2,40,10,64
